subset,repo,group,release,file_id,path_rel,loc_total,block_count,blocks_per_file,blocks_per_kloc
core,pdm,new_2020s,2.26.0,84b264ab606152e9c673abc51a78cddbd87e0095,src/pdm/pep582/sitecustomize.py,143,5,5.0,34.96503496503497
core,pdm,new_2020s,2.26.0,dfd527135a2cb9cb270fc036f8baf91eeddcd3b6,src/pdm/models/auth.py,127,0,0.0,0.0
core,pdm,new_2020s,2.26.0,d374d6431286aa1f139c53f5625ad94bc4af6c27,src/pdm/models/backends.py,156,2,2.0,12.820512820512821
core,pdm,new_2020s,2.26.0,f274363f9267b9931196e2909c1e08983937091d,src/pdm/models/cached_package.py,83,0,0.0,0.0
core,pdm,new_2020s,2.26.0,445514850740812e2fec56dfa687c32110a0e769,src/pdm/models/caches.py,317,7,7.0,22.082018927444796
core,pdm,new_2020s,2.26.0,23175f4d5ad4767f818f5f93169f0909bb132816,src/pdm/models/candidates.py,712,28,28.0,39.325842696629216
core,pdm,new_2020s,2.26.0,cd95c19a1e9d0b87fe7054f29d811bafdb90e94a,src/pdm/models/finder.py,113,1,1.0,8.849557522123893
core,pdm,new_2020s,2.26.0,0910917b09b7a6a4d1ca12d3c257d839b712e924,src/pdm/models/markers.py,215,4,4.0,18.6046511627907
core,pdm,new_2020s,2.26.0,b576654a971eb0daec99fa6b438c21503b7bbaac,src/pdm/models/project_info.py,96,0,0.0,0.0
core,pdm,new_2020s,2.26.0,2b93116fd56ecad3c60ef63e945528d8428b8d9b,src/pdm/models/python.py,96,0,0.0,0.0
core,pdm,new_2020s,2.26.0,67dac48ecc83ebf077248df4915924effa579fe7,src/pdm/models/reporter.py,111,0,0.0,0.0
core,pdm,new_2020s,2.26.0,cf845e1419ac289c70c07586ad2372c943983efc,src/pdm/models/requirements.py,538,14,14.0,26.022304832713754
core,pdm,new_2020s,2.26.0,533eb75644c25df0a10d53548520b427e4b40a0a,src/pdm/models/search.py,63,0,0.0,0.0
core,pdm,new_2020s,2.26.0,0ccb6b192f7537c097bba31bbff2c46007f99862,src/pdm/models/serializers.py,140,2,2.0,14.285714285714285
core,pdm,new_2020s,2.26.0,1bd064cd51715902ab1d8cca0388a8488cbecc57,src/pdm/models/session.py,124,3,3.0,24.193548387096776
core,pdm,new_2020s,2.26.0,c0412258e704353adb7554c7d5aa039dd74978da,src/pdm/models/setup.py,446,6,6.0,13.452914798206278
core,pdm,new_2020s,2.26.0,c53986b53390eb78cc2703baf199928270c4304f,src/pdm/models/specifiers.py,266,17,17.0,63.909774436090224
core,pdm,new_2020s,2.26.0,41b56d6988322b449dc8f12bfd4334e3fa7d1ec2,src/pdm/models/venv.py,83,2,2.0,24.096385542168672
core,pdm,new_2020s,2.26.0,208cb8a30930300d8150f20bd3fde2ffc7df937e,src/pdm/models/versions.py,169,4,4.0,23.668639053254438
core,pdm,new_2020s,2.26.0,5cc645270feebb0d39448ca4c565dd54d7113338,src/pdm/models/working_set.py,94,2,2.0,21.27659574468085
core,pdm,new_2020s,2.26.0,1ce51ca84f628ebfefa97b1b4f6556fe99a39be5,src/pdm/models/repositories/__init__.py,5,0,0.0,0.0
core,pdm,new_2020s,2.26.0,cf55c30170f4b59fa3fc525ee3c835e93acd84ef,src/pdm/models/repositories/base.py,339,12,12.0,35.39823008849557
core,pdm,new_2020s,2.26.0,a2ab34ea10de86d8e2fd308802244d180cbea37f,src/pdm/models/repositories/lock.py,298,17,17.0,57.04697986577182
core,pdm,new_2020s,2.26.0,afb40ed0a4f10f3abd8c0b14c716674d14019ada,src/pdm/models/repositories/pypi.py,95,5,5.0,52.63157894736842
core,pdm,new_2020s,2.26.0,7ca2afbfad5c83efe44a4173a8250824fc4dca89,src/pdm/models/in_process/__init__.py,56,0,0.0,0.0
core,pdm,new_2020s,2.26.0,d92045dd842da88ca7ff936b5580758e908ce63d,src/pdm/models/in_process/env_spec.py,25,0,0.0,0.0
core,pdm,new_2020s,2.26.0,8168bca264c155939f4db3e2c5f73d960bfcf509,src/pdm/models/in_process/parse_setup.py,219,1,1.0,4.566210045662101
core,pdm,new_2020s,2.26.0,a1bd57c12eef6e3921c4141b61d4b46b25cee719,src/pdm/models/in_process/sysconfig_get_paths.py,55,1,1.0,18.181818181818183
core,pdm,new_2020s,2.26.0,0e079260a4ee30d2cb1ae01f35206bc26995f9e0,src/pdm/installers/__init__.py,6,0,0.0,0.0
core,pdm,new_2020s,2.26.0,158fe906d672ee7bd19faf28ebcf34cea61eb081,src/pdm/installers/base.py,242,9,9.0,37.1900826446281
core,pdm,new_2020s,2.26.0,a078c333a6f4f832e7ee5da238c27876f0233e30,src/pdm/installers/core.py,45,2,2.0,44.44444444444444
core,pdm,new_2020s,2.26.0,25aaf5c8f7912c856dad3dce09a99cb6e0a1b1d5,src/pdm/installers/installers.py,205,8,8.0,39.02439024390244
core,pdm,new_2020s,2.26.0,32dddcd7d933ac95f4bae6bd9bd0f48f7a40c7cc,src/pdm/installers/manager.py,73,2,2.0,27.397260273972606
core,pdm,new_2020s,2.26.0,a5fc8cc3ad6cb0411a7514245b343a3ba1befc55,src/pdm/installers/synchronizers.py,243,4,4.0,16.46090534979424
core,pdm,new_2020s,2.26.0,765eea7f83c0576083d0509bc4317c28af5fb2ef,src/pdm/installers/uninstallers.py,309,13,13.0,42.07119741100324
core,pdm,new_2020s,2.26.0,f69a7d6b80ea4afb4d73fff203036cd0be449d48,src/pdm/installers/uv.py,93,0,0.0,0.0
core,pdm,new_2020s,2.26.0,0464900dfdb8034562b4c3c62ec7696f7b71469c,src/pdm/formats/__init__.py,38,0,0.0,0.0
core,pdm,new_2020s,2.26.0,df23fe89941fca04724b60d9c256a79b966c056d,src/pdm/formats/base.py,104,8,8.0,76.92307692307692
core,pdm,new_2020s,2.26.0,c607df83a356b0cd874f03810a3975d79ad6de5c,src/pdm/formats/flit.py,152,8,8.0,52.631578947368425
core,pdm,new_2020s,2.26.0,dbfccaeb2704513a2180f47258825c6246294e73,src/pdm/formats/pipfile.py,77,2,2.0,25.974025974025974
core,pdm,new_2020s,2.26.0,444e415310efda3aa4e1616d0a89b3f72153c51a,src/pdm/formats/poetry.py,254,6,6.0,23.62204724409449
core,pdm,new_2020s,2.26.0,497eb8c0affe0470ed2d6b60c861190266008b84,src/pdm/formats/pylock.py,165,0,0.0,0.0
core,pdm,new_2020s,2.26.0,0eec7a5045d1ee6e9384f11d87605ed2c4d256ce,src/pdm/formats/requirements.py,242,7,7.0,28.925619834710744
core,pdm,new_2020s,2.26.0,913b40a95d66e184906a9e48cf3b5738f027bac2,src/pdm/formats/setup_py.py,65,2,2.0,30.769230769230766
core,pdm,new_2020s,2.26.0,855a9eaebb0396c223762ffc899ef0052d2affbb,src/pdm/formats/uv.py,248,5,5.0,20.161290322580644
core,pdm,new_2020s,2.26.0,bf244899651253e1998c8315f00ac5eab5c86d17,src/pdm/environments/__init__.py,10,0,0.0,0.0
core,pdm,new_2020s,2.26.0,67c5d95cfc2b7cf0485b54ead0219d4ccf410d8b,src/pdm/environments/base.py,278,10,10.0,35.97122302158273
core,pdm,new_2020s,2.26.0,92cde4c52f8a037d0a502c554f579d5c625ec6db,src/pdm/environments/local.py,123,2,2.0,16.260162601626018
core,pdm,new_2020s,2.26.0,334922607d804d4d6b387fb476476b6e3ca6b6c4,src/pdm/environments/python.py,64,0,0.0,0.0
core,pdm,new_2020s,2.26.0,f7d3df0b98919106f21b5a686210220a0758df6d,src/pdm/cli/actions.py,460,15,15.0,32.608695652173914
core,pdm,new_2020s,2.26.0,d42261c25144741ec98f0ebac270b9594af83ea6,src/pdm/cli/filters.py,122,3,3.0,24.59016393442623
core,pdm,new_2020s,2.26.0,aff33934335ad8d96ed3eedfe7cd3681f990454e,src/pdm/cli/hooks.py,54,0,0.0,0.0
core,pdm,new_2020s,2.26.0,d47f4a8f5dfe29a71b3fc743bfaddb7199faf724,src/pdm/cli/options.py,528,1,1.0,1.8939393939393938
core,pdm,new_2020s,2.26.0,5fe3ac76220a2aa5dc946b3c490eb4c6d58b05f4,src/pdm/cli/utils.py,732,24,24.0,32.78688524590164
core,pdm,new_2020s,2.26.0,1f93e74cc0ef00b42e0df78e0b55ecbd9c1c77b7,src/pdm/cli/templates/__init__.py,168,2,2.0,11.904761904761903
core,pdm,new_2020s,2.26.0,3bb925b12c9d5f4c0f134a7987c0400d154ebab6,src/pdm/cli/commands/add.py,186,2,2.0,10.75268817204301
core,pdm,new_2020s,2.26.0,4d7afd80e4621abbcd1ae7742c2d0a0a496f36d9,src/pdm/cli/commands/base.py,64,5,5.0,78.125
core,pdm,new_2020s,2.26.0,7c69f072d62609727a709c6463a757d2e6a9cee2,src/pdm/cli/commands/build.py,147,2,2.0,13.60544217687075
core,pdm,new_2020s,2.26.0,f41a32db770ce875b3543203d30b061f06083a9e,src/pdm/cli/commands/cache.py,175,1,1.0,5.714285714285714
core,pdm,new_2020s,2.26.0,61834985784312dcee611d44ba7d68e50dc5f026,src/pdm/cli/commands/completion.py,34,1,1.0,29.41176470588235
core,pdm,new_2020s,2.26.0,0883d8cf34773252209a35443900248e1a12f3c3,src/pdm/cli/commands/config.py,182,4,4.0,21.978021978021978
core,pdm,new_2020s,2.26.0,bf9d4e5665176988d1ab1e97a4e3da3bcd81faec,src/pdm/cli/commands/export.py,130,2,2.0,15.384615384615383
core,pdm,new_2020s,2.26.0,156c90bc86b938e9e3a65dcc98cd278236a561d7,src/pdm/cli/commands/import_cmd.py,105,1,1.0,9.523809523809524
core,pdm,new_2020s,2.26.0,465c4644f6ff31cd3bf9acae65492fcc00606ef6,src/pdm/cli/commands/info.py,82,2,2.0,24.390243902439025
core,pdm,new_2020s,2.26.0,7168015e9d2551c7e73b506e506fac12d6a80a52,src/pdm/cli/commands/init.py,295,2,2.0,6.779661016949153
core,pdm,new_2020s,2.26.0,4ef5b72f26453decb78e3faf2e35009c54682cd4,src/pdm/cli/commands/install.py,111,1,1.0,9.00900900900901
core,pdm,new_2020s,2.26.0,720b47dc8a680dc8dcecf6e571b5d0fc4155be24,src/pdm/cli/commands/list.py,427,25,25.0,58.5480093676815
core,pdm,new_2020s,2.26.0,8826e59f2b4de6fb4821cfe763056684b12fdfb8,src/pdm/cli/commands/lock.py,132,0,0.0,0.0
core,pdm,new_2020s,2.26.0,515bff9e2b73c8d4e9b414e9a00c79199bec1699,src/pdm/cli/commands/new.py,24,0,0.0,0.0
core,pdm,new_2020s,2.26.0,d2c9c32568b6b6d9cc70593d59a8573ad1f7b78c,src/pdm/cli/commands/outdated.py,144,0,0.0,0.0
core,pdm,new_2020s,2.26.0,00d45cd503035eb06f50cdb4dc1bff4f49c93f95,src/pdm/cli/commands/python.py,257,2,2.0,7.782101167315175
core,pdm,new_2020s,2.26.0,a84bd924d82a1d9184ec8e7b4df643a83443b7d7,src/pdm/cli/commands/remove.py,135,1,1.0,7.4074074074074066
core,pdm,new_2020s,2.26.0,a65d8048f09557d6da17a9aaf5fc261d50945c37,src/pdm/cli/commands/run.py,548,14,14.0,25.54744525547445
core,pdm,new_2020s,2.26.0,396809aa2b6ba6802f46ccf832a875d1f3ff1d8e,src/pdm/cli/commands/search.py,63,1,1.0,15.873015873015873
core,pdm,new_2020s,2.26.0,89f3df2fe25eaaff6c69bf2642055939460aadd4,src/pdm/cli/commands/self_cmd.py,267,3,3.0,11.235955056179774
core,pdm,new_2020s,2.26.0,cba31cc30ab917b05e22af2d1034f6cabb184b78,src/pdm/cli/commands/show.py,70,0,0.0,0.0
core,pdm,new_2020s,2.26.0,4769add411f13f6bb3b4e19969af6b20f9b6fae1,src/pdm/cli/commands/sync.py,55,0,0.0,0.0
core,pdm,new_2020s,2.26.0,bc12ae03e2d23746656d89343bba0c3cdec3294f,src/pdm/cli/commands/update.py,209,2,2.0,9.569377990430622
core,pdm,new_2020s,2.26.0,e7de660fe7af66013cb346a4097375f212827fef,src/pdm/cli/commands/use.py,216,1,1.0,4.62962962962963
core,pdm,new_2020s,2.26.0,5e66f402849aec2a9d647b7d7cc4c9ee162db584,src/pdm/cli/commands/publish/__init__.py,207,7,7.0,33.81642512077295
core,pdm,new_2020s,2.26.0,d8a34c3b125cb2b323f9d56787adf962b05a20eb,src/pdm/cli/commands/publish/package.py,220,10,10.0,45.45454545454545
core,pdm,new_2020s,2.26.0,f4ef7e8c2e116479bf6416778388ee2aaee9e447,src/pdm/cli/commands/publish/repository.py,175,1,1.0,5.714285714285714
core,pdm,new_2020s,2.26.0,2c9f2d30d3a5869852986abcd30469b43c621030,src/pdm/cli/commands/fix/__init__.py,75,0,0.0,0.0
core,pdm,new_2020s,2.26.0,59316775d98a3480f0d24fb4ba468dbcafffa323,src/pdm/cli/commands/fix/fixers.py,125,9,9.0,72.0
core,pdm,new_2020s,2.26.0,34018d7b8b71a8786bacf22a6affd25f3f666584,src/pdm/builders/__init__.py,5,0,0.0,0.0
core,pdm,new_2020s,2.26.0,a7d33f76147c6c367d5bde8c8a8f31970b44889b,src/pdm/builders/base.py,343,6,6.0,17.492711370262388
core,pdm,new_2020s,2.26.0,86b5a90ac36d1b13a4f23e3360aac8c5690f40b0,src/pdm/builders/editable.py,27,0,0.0,0.0
core,pdm,new_2020s,2.26.0,b3dbc6da0fbcae4fdc1559e37685ab14fdc37bbe,src/pdm/builders/sdist.py,18,0,0.0,0.0
core,pdm,new_2020s,2.26.0,3f6b9ea16b9cddfa715d5ab0de016de1bbd6f037,src/pdm/builders/wheel.py,27,0,0.0,0.0
core,pdm,new_2020s,2.26.0,d992d5d83e053b21ee4eee8114fe48a46caa8638,chatbot/app.py,76,6,6.0,78.94736842105263
core,pip-audit,new_2020s,2.9.0,44f856881f627d9e2f8b34d2911a3bef66b5f94f,pip_audit/__init__.py,5,0,0.0,0.0
core,pip-audit,new_2020s,2.9.0,f276de9894ed5ee28d2299dbbaed253a61ab0088,pip_audit/__main__.py,8,1,1.0,125.0
core,pip-audit,new_2020s,2.9.0,df0eb71487e6775728e0634d892a065e0bca77f7,pip_audit/_audit.py,96,4,4.0,41.666666666666664
core,pip-audit,new_2020s,2.9.0,3e690614f65cdf73cd3d22fc8acdf0c313a2db5f,pip_audit/_cache.py,178,17,17.0,95.50561797752809
core,pip-audit,new_2020s,2.9.0,a65a1271268d16e5726cc99de5d7b4212411af9f,pip_audit/_cli.py,636,27,27.0,42.45283018867924
core,pip-audit,new_2020s,2.9.0,bd6c003da9d6b30f8b7ae5a4576792fea96f0219,pip_audit/_fix.py,126,3,3.0,23.80952380952381
core,pip-audit,new_2020s,2.9.0,159d6aba433afa26c3849dbcd099a605e195ffa7,pip_audit/_state.py,274,15,15.0,54.74452554744525
core,pip-audit,new_2020s,2.9.0,8639c08daf1d5965818e8a835075c4ca3ecaed9e,pip_audit/_subprocess.py,67,5,5.0,74.62686567164178
core,pip-audit,new_2020s,2.9.0,aaecb9f392a0d7ca4813ffc3016f1535c0f4408b,pip_audit/_util.py,26,2,2.0,76.92307692307692
core,pip-audit,new_2020s,2.9.0,06b99b0f115008dd71082329b0c547bac8aac98c,pip_audit/_virtual_env.py,215,6,6.0,27.906976744186046
core,pip-audit,new_2020s,2.9.0,50b1282613f6210fef052a8329f356ff192893ca,pip_audit/_service/__init__.py,27,0,0.0,0.0
core,pip-audit,new_2020s,2.9.0,51f981044896684b46aa512ec1c2d82bd0ea3166,pip_audit/_service/interface.py,190,4,4.0,21.05263157894737
core,pip-audit,new_2020s,2.9.0,6174fb9eed6ad679641dc74a480acf0a6213bfc2,pip_audit/_service/osv.py,155,10,10.0,64.51612903225806
core,pip-audit,new_2020s,2.9.0,d069652202ee2e6b9d02086f00a0d790a8c3fbd6,pip_audit/_service/pypi.py,135,7,7.0,51.85185185185185
core,pip-audit,new_2020s,2.9.0,68e6771cc2779c2d603d3f0fac526ba49b9978da,pip_audit/_format/__init__.py,17,0,0.0,0.0
core,pip-audit,new_2020s,2.9.0,034d30cf31a34412f2e6fa5d9643bdfa1a3a7c99,pip_audit/_format/columns.py,167,5,5.0,29.94011976047904
core,pip-audit,new_2020s,2.9.0,649887a4d81cfec5b463876828d0135f25d785cb,pip_audit/_format/cyclonedx.py,100,1,1.0,10.0
core,pip-audit,new_2020s,2.9.0,e0574e04a32f57f658d6082018e109fbc751b8ee,pip_audit/_format/interface.py,40,2,2.0,50.0
core,pip-audit,new_2020s,2.9.0,fbf6661468fa042239e488a1c572b0d270f78330,pip_audit/_format/json.py,105,0,0.0,0.0
core,pip-audit,new_2020s,2.9.0,2992906ff01b530119a4ab80916a9ad3b4f461b6,pip_audit/_format/markdown.py,156,1,1.0,6.410256410256411
core,pip-audit,new_2020s,2.9.0,23633cd87964e4e33355b6da0caa4a7f05de29c5,pip_audit/_dependency_source/__init__.py,28,0,0.0,0.0
core,pip-audit,new_2020s,2.9.0,f2d4dfc774c94f7a5c8e08b5d4849145516db8cd,pip_audit/_dependency_source/interface.py,69,2,2.0,28.98550724637681
core,pip-audit,new_2020s,2.9.0,295835b57968313e47899ffbd0f207ef47aa1f66,pip_audit/_dependency_source/pip.py,175,4,4.0,22.857142857142858
core,pip-audit,new_2020s,2.9.0,4c3959c71abe5a41744a4f3c520eba1c65a14ba7,pip_audit/_dependency_source/pylock.py,112,2,2.0,17.857142857142858
core,pip-audit,new_2020s,2.9.0,0ead1c81db06faa1a92f1b3f291632a21570b774,pip_audit/_dependency_source/pyproject.py,159,10,10.0,62.893081761006286
core,pip-audit,new_2020s,2.9.0,eff9b4adb12d2522b7d1400b9d9068bd15d85088,pip_audit/_dependency_source/requirement.py,371,24,24.0,64.6900269541779
core,pip,old_2000s,1.0.1,ab35094b49dd29f0fb63e0f8408b948e725ce14c,setup.py,51,1,1.0,19.607843137254903
core,pip,old_2000s,1.0.1,dc91a55331ee3980356bfa4ec70771e822db5761,pip/__init__.py,267,14,14.0,52.43445692883895
core,pip,old_2000s,1.0.1,98becff4b0e9c48105e1ee327cb7a7fcf70db194,pip/_pkgutil.py,592,20,20.0,33.78378378378378
core,pip,old_2000s,1.0.1,3a878a5664ad2f31be4a034aa2c60c5d7fd398d5,pip/backwardcompat.py,115,3,3.0,26.08695652173913
core,pip,old_2000s,1.0.1,9cf4711fa8649be05e77d7acee735d7db3328268,pip/basecommand.py,205,11,11.0,53.65853658536586
core,pip,old_2000s,1.0.1,dc537abe7295003a92f212253ba74d4298b918e0,pip/baseparser.py,232,18,18.0,77.58620689655172
core,pip,old_2000s,1.0.1,87475b6143ce59b1ec7354d08789238bb51bb80c,pip/download.py,480,13,13.0,27.083333333333336
core,pip,old_2000s,1.0.1,d48a34abf60463f93a2f24f3a4c4067f29bd5e81,pip/exceptions.py,17,0,0.0,0.0
core,pip,old_2000s,1.0.1,c473b0af23cd15cac327688c3f2e17535c03d0fa,pip/index.py,689,24,24.0,34.833091436865026
core,pip,old_2000s,1.0.1,10fe4e774969e4f1a785d2e319cd9a7703609e00,pip/locations.py,50,7,7.0,140.0
core,pip,old_2000s,1.0.1,a786d2e5dc036aa7fdd4e5361e0279f92e6e81cf,pip/log.py,185,3,3.0,16.216216216216218
core,pip,old_2000s,1.0.1,e491d6a9378de4ef000424fa23d4fbf985b9d380,pip/req.py,1493,57,57.0,38.17816476892163
core,pip,old_2000s,1.0.1,6e82c568336e5bc6e68960c1dce83043d5bc162c,pip/runner.py,18,1,1.0,55.55555555555556
core,pip,old_2000s,1.0.1,acf26853e3ff9415343e4646ec31d8c84bc04fc2,pip/util.py,489,15,15.0,30.67484662576687
core,pip,old_2000s,1.0.1,da8b1eed92bfd10deec07c57ec1a3afa2a5d1dff,pip/venv.py,53,2,2.0,37.735849056603776
core,pip,old_2000s,1.0.1,60ccfcb11e09a5a173728dc7d1084daf44fbcd6a,pip/vcs/__init__.py,236,2,2.0,8.474576271186441
core,pip,old_2000s,1.0.1,0999da8717ff87f1ee197d9f25889de2b8a237f9,pip/vcs/bazaar.py,123,3,3.0,24.390243902439025
core,pip,old_2000s,1.0.1,1d5eb8d93c81542b6e5c47a86beca760c61cd57c,pip/vcs/git.py,193,9,9.0,46.63212435233161
core,pip,old_2000s,1.0.1,e48b5929799676aeaee55340472b04fcbe5a208d,pip/vcs/mercurial.py,151,2,2.0,13.245033112582782
core,pip,old_2000s,1.0.1,68789945decf14a6f934f14f140e168f623bb015,pip/vcs/subversion.py,244,21,21.0,86.06557377049181
core,pip,old_2000s,1.0.1,3da75b097d8fe7acf622bc800722ac22347421bc,pip/commands/__init__.py,1,1,1.0,1000.0
core,pip,old_2000s,1.0.1,2cb424ed2addec39b25304a0aae888caac9519a7,pip/commands/bundle.py,33,1,1.0,30.3030303030303
core,pip,old_2000s,1.0.1,323907aa287ca64a28ab29cf8803aae31b8e933e,pip/commands/completion.py,60,0,0.0,0.0
core,pip,old_2000s,1.0.1,b2f77113e509f608e37163b8811cb60553f2ca14,pip/commands/freeze.py,109,1,1.0,9.174311926605505
core,pip,old_2000s,1.0.1,3eee6c8ff645063beb8f054aa7198feb8217332c,pip/commands/help.py,31,1,1.0,32.25806451612903
core,pip,old_2000s,1.0.1,4c4f9c4de42f2037cd9bb398ab48275a5b27977a,pip/commands/install.py,247,1,1.0,4.048582995951417
core,pip,old_2000s,1.0.1,6b5d54171f444fafd01d503f330a716fd350ca63,pip/commands/search.py,116,4,4.0,34.48275862068965
core,pip,old_2000s,1.0.1,afd034d600054f1654f7387a33a8565c109458c5,pip/commands/uninstall.py,42,0,0.0,0.0
core,pip,old_2000s,1.0.1,f1f2a13d7494624f2d39bebf9de19ceedc377def,pip/commands/unzip.py,9,0,0.0,0.0
core,pip,old_2000s,1.0.1,05caedd25703afe72aacfe9eba4efe01a73b8925,pip/commands/zip.py,346,5,5.0,14.450867052023122
core,pip,old_2000s,1.0.1,59375d4256d67858e2d694f39e9b85416c875884,contrib/get-pip.py,1152,2,2.0,1.7361111111111112
core,pip,old_2000s,1.0.1,98ad7a996dd33ad996aa25e566f1c087526f2f53,contrib/packager/__init__.py,65,1,1.0,15.384615384615383
core,pip,old_2000s,1.0.1,a6ee8bafcb75cf3bcc46d107831a6d968e725b52,contrib/packager/template.py,46,2,2.0,43.47826086956522
core,poetry-plugin-export,new_2020s,1.10.0,12a80bd61998b1fad7ecb6564b2f2a1bc4d41de0,src/poetry_plugin_export/__init__.py,6,1,1.0,166.66666666666666
core,poetry-plugin-export,new_2020s,1.10.0,56f573a754d4bc597cf0f982196d133c308eaa04,src/poetry_plugin_export/command.py,179,4,4.0,22.3463687150838
core,poetry-plugin-export,new_2020s,1.10.0,a9b1c55b19002b10a67dda728ce456a48f0c220f,src/poetry_plugin_export/exporter.py,434,9,9.0,20.737327188940093
core,poetry-plugin-export,new_2020s,1.10.0,c23f2fa53a80ba563ba87d2f2bce8ea09e5203d5,src/poetry_plugin_export/plugins.py,30,2,2.0,66.66666666666667
core,poetry-plugin-export,new_2020s,1.10.0,9a2caa0f67fd4273c982299e309e8faaeeb8ec23,src/poetry_plugin_export/walker.py,290,12,12.0,41.37931034482759
core,pygments,old_2000s,1.0,a530d2a5a538eb13387903d8d8f03a815f761209,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/ez_setup.py,217,6,6.0,27.649769585253456
core,pygments,old_2000s,1.0,2a8ed89220f9d793ed249792648b0da246f2dad9,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/setup.py,39,2,2.0,51.282051282051285
core,pygments,old_2000s,1.0,e9792cc2465cdefc141b65fb96fa6118f8fb6a7f,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/scripts/check_sources.py,242,11,11.0,45.45454545454545
core,pygments,old_2000s,1.0,2dc9cc8516de48139f89590908f334fb2ace3608,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/scripts/count_loc.py,48,2,2.0,41.666666666666664
core,pygments,old_2000s,1.0,67add89356b518878b98a5af6af7f03d3f0fe444,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/scripts/find_codetags.py,205,5,5.0,24.390243902439025
core,pygments,old_2000s,1.0,43865e77685e3074e0544b56ccb1c02edd120041,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/scripts/find_error.py,56,3,3.0,53.57142857142857
core,pygments,old_2000s,1.0,c13d20d8c0e3d0314c8be50b772880af2703e32e,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/scripts/fix_epydoc_markup.py,46,2,2.0,43.47826086956522
core,pygments,old_2000s,1.0,3323a758f883bce6c383dd56f2f07d8ace096fb1,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/scripts/get_vimkw.py,38,2,2.0,52.631578947368425
core,pygments,old_2000s,1.0,bc3eb4b180936e8588ce986e34679e41f08ec04b,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/scripts/reindent.py,291,27,27.0,92.78350515463919
core,pygments,old_2000s,1.0,81416d0eb1a88a0d21c3221985ea51278c893e8f,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/scripts/vim2pygments.py,933,4,4.0,4.287245444801715
core,pygments,old_2000s,1.0,2567fad948ba8f44823df895beca1377d4ee8d1f,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/__init__.py,92,2,2.0,21.73913043478261
core,pygments,old_2000s,1.0,584ccd77294ba7f1c875376d766750b27c0f7db6,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/cmdline.py,427,20,20.0,46.8384074941452
core,pygments,old_2000s,1.0,07625c5b35c5aa0f4a94b03f11a316047d383192,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/console.py,74,1,1.0,13.513513513513514
core,pygments,old_2000s,1.0,16d17cc8bcad68e47ace6854e52d0a7c711ab020,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/filter.py,74,2,2.0,27.027027027027028
core,pygments,old_2000s,1.0,7b855fc5a72670f116b4491e0e2a5b19a2d85926,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/formatter.py,87,5,5.0,57.4712643678161
core,pygments,old_2000s,1.0,d4a1eeed397a15211e3dd81ea1df40cc21a65a49,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/lexer.py,654,35,35.0,53.51681957186544
core,pygments,old_2000s,1.0,73a865a5e7093d704c05b891b873dff5f88a0260,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/plugin.py,74,1,1.0,13.513513513513514
core,pygments,old_2000s,1.0,ce01aeac64964832782e6e41d5f9fd57a736c96d,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/scanner.py,104,1,1.0,9.615384615384615
core,pygments,old_2000s,1.0,e9f0667e708ee3b0def771873f195511af464474,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/style.py,117,4,4.0,34.18803418803419
core,pygments,old_2000s,1.0,1c71e6a3f9abc46ec2651b2d395fec616f71f092,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/token.py,203,8,8.0,39.408866995073886
core,pygments,old_2000s,1.0,c3d03c7c0bc588728fbea10b320a23129bff447c,swh:1:dir:a82251310eff87d529dbe2502e07bdfd07c9a48b/Pygments-1.0/pygments/unistring.py,129,3,3.0,23.25581395348837
